34273227,2017-12-31,2018-01-01 00:00:00,\N,0,85.0,\N,\N,7,\N,162
34273228,2017-12-31,2018-01-01 00:00:00,\N,0,25.0,\N,\N,7,\N,209
34273229,2017-12-31,2018-01-01 00:00:00,\N,0,140.0,\N,\N,7,\N,314
34273230,2017-12-31,2018-01-01 00:00:00,\N,0,50.0,\N,\N,7,\N,123
34273231,2017-12-31,2018-01-01 00:00:00,\N,0,150.0,\N,\N,7,\N,43
34273232,2017-12-31,2018-01-01 00:00:00,\N,0,30.0,\N,\N,7,\N,319
34273233,2017-12-31,2018-01-01 00:00:00,\N,0,102.0,\N,\N,7,\N,28
34273234,2017-12-31,2018-01-01 00:00:00,\N,0,135.0,\N,\N,7,\N,93
34273235,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,7,\N,9
34273236,2017-12-31,2018-01-01 00:00:00,\N,0,229.0,\N,\N,7,\N,320
34273237,2017-12-31,2018-01-01 00:00:00,\N,0,43.0,\N,\N,7,\N,135
34273238,2017-12-31,2018-01-01 00:00:00,\N,0,41.0,\N,\N,7,\N,12
34273239,2017-12-31,2018-01-01 00:00:00,\N,0,36.0,\N,\N,7,\N,10
34273240,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,7,\N,61
34273241,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,7,\N,161
34273242,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,7,\N,1
34273243,2017-12-31,2018-01-01 00:00:00,\N,0,65.0,\N,\N,7,\N,46
34273244,2017-12-31,2018-01-01 00:00:00,\N,0,38.0,\N,\N,7,\N,84
34273245,2017-12-31,2018-01-01 00:00:00,\N,0,45.0,\N,\N,7,\N,82
34273246,2017-12-31,2018-01-01 00:00:00,\N,0,65.0,\N,\N,7,\N,335
34273247,2017-12-31,2018-01-01 00:00:00,\N,0,143.0,\N,\N,7,\N,149
34273248,2017-12-31,2018-01-01 00:00:00,\N,0,109.0,\N,\N,7,\N,313
34273249,2017-12-31,2018-01-01 00:00:00,\N,0,50.0,\N,\N,7,\N,339
34273250,2017-12-31,2018-01-01 00:00:00,\N,0,42.0,\N,\N,7,\N,11
34273251,2017-12-31,2018-01-01 00:00:00,\N,0,52.0,\N,\N,7,\N,70
34273253,2017-12-31,2018-01-01 00:00:00,\N,0,260.0,\N,\N,7,\N,310
34273254,2017-12-31,2018-01-01 00:00:00,\N,0,35.0,\N,\N,7,\N,7
34273255,2017-12-31,2018-01-01 00:00:00,\N,0,45.0,\N,\N,7,\N,3
34273256,2017-12-31,2018-01-01 00:00:00,\N,0,57.0,\N,\N,7,\N,4
34273257,2017-12-31,2018-01-01 00:00:00,\N,0,33.0,\N,\N,7,\N,62
34273258,2017-12-31,2018-01-01 00:00:00,\N,0,169.0,\N,\N,7,\N,34
34273259,2017-12-31,2018-01-01 00:00:00,\N,0,235.0,\N,\N,7,\N,318
34273260,2017-12-31,2018-01-01 00:00:00,\N,0,23.0,\N,\N,7,\N,68
34273261,2017-12-31,2018-01-01 00:00:00,\N,0,59.0,\N,\N,7,\N,104
34273262,2017-12-31,2018-01-01 00:00:00,\N,0,75.0,\N,\N,7,\N,113
34273263,2017-12-31,2018-01-01 00:00:00,\N,0,229.0,\N,\N,7,\N,337
34273264,2017-12-31,2018-01-01 00:00:00,\N,0,79.0,\N,\N,7,\N,333
34273265,2017-12-31,2018-01-01 00:00:00,\N,0,29.0,\N,\N,7,\N,140
34273266,2017-12-31,2018-01-01 00:00:00,\N,0,129.0,\N,\N,7,\N,27
